cost_price,current_price,price_to_cost_ratio,target_margin,competitor_median_price,competitor_gap_pct,inventory_coverage_days,available_quantity,ema_daily_sales,demand_velocity_ratio,organic_sales_ratio,rolling_avg_sales_7d,day_of_week,month_of_year,is_festival_period,seasonal_multiplier,is_promotional_event_active,category_encoded,tier_encoded,target_price
962.79,1827.62,1.8982,0.1929,1583.78,-13.342,3.83,105,27.405,0.9393,0.7188,23.493,4,10,1,1.0817,1,5,2,1583.91
1066.8,2101.08,1.9695,0.1507,1912.43,-8.9789,2.65,45,16.988,0.338,0.6711,13.36,2,2,0,0.9706,0,4,1,1778.18
4906.18,6995.57,1.4259,0.201,5697.97,-18.5489,9.34,256,27.422,0.8209,0.9045,35.191,0,6,0,0.9948,0,8,2,5838.72
3532.28,6460.17,1.8289,0.1061,7552.54,16.9093,14.87,446,29.991,0.592,0.823,30.371,2,1,1,1.0824,1,8,0,5463.81
4310.99,5729.52,1.329,0.1264,5111.88,-10.7799,4.98,143,28.699,1.0728,0.7633,22.065,6,1,1,1.0786,0,2,1,5917.0
1959.48,3162.09,1.6137,0.2773,3464.29,9.5568,0.74,24,32.485,1.5572,0.6829,26.615,6,10,1,1.0614,0,8,0,3496.07
3544.18,4617.61,1.3029,0.2503,4459.97,-3.4137,1.3,61,47.074,1.4122,0.8482,44.456,6,12,1,1.0646,0,2,0,5269.64
3174.09,4587.47,1.4453,0.1846,4591.11,0.0794,11.42,229,20.05,0.56,0.8331,20.581,5,1,1,1.1189,0,3,1,4399.93
3214.18,6240.82,1.9417,0.2034,6333.04,1.4777,5.14,81,15.756,0.8194,0.6609,12.748,4,7,0,1.01,0,0,0,5206.53
3571.4,4550.59,1.2742,0.174,5047.14,10.9118,116.19,335,2.883,1.2593,0.798,2.499,3,7,0,0.9812,0,4,2,4617.85
3089.12,5213.01,1.6875,0.2482,5813.37,11.5165,25.59,210,8.207,1.0645,0.8069,9.604,4,1,1,1.0543,0,8,2,4719.72
2430.78,4020.54,1.654,0.2568,3443.63,-14.3491,64.29,399,6.206,0.7035,0.739,5.899,5,5,0,0.9512,1,1,2,3444.03
1741.65,2181.64,1.2526,0.2527,2010.03,-7.8663,11.24,196,17.437,1.206,0.6294,12.22,6,5,0,0.955,0,3,0,2109.27
3958.62,5649.27,1.4271,0.2445,5814.32,2.9216,11.2,346,30.89,1.4668,0.9167,22.622,2,6,0,0.9801,0,9,2,5761.97
1518.23,2472.48,1.6285,0.1409,2304.76,-6.7838,150.14,491,3.27,0.9096,0.9871,3.151,0,4,0,0.9505,0,1,0,2080.31
3615.59,4733.18,1.3091,0.1676,4037.97,-14.688,5.37,197,36.656,0.6095,0.9484,26.981,4,2,0,0.9642,1,7,0,4193.55
1550.0,2837.32,1.8305,0.194,2733.4,-3.6626,18.36,376,20.474,1.2076,0.8353,16.468,0,4,0,0.9976,0,8,2,2463.45
3313.99,6549.54,1.9763,0.1662,5811.86,-11.263,3.34,161,48.212,0.6497,0.9168,54.804,5,5,0,0.994,0,2,2,5546.11
3861.85,5146.09,1.3325,0.251,4412.21,-14.261,7.17,207,28.851,1.9371,0.8823,28.511,0,11,1,1.0205,0,8,0,4935.81
1484.21,1942.65,1.3089,0.1659,1790.37,-7.8389,7.94,308,38.797,0.2675,0.9481,38.389,1,3,1,1.0691,0,5,0,1721.5
769.74,1182.86,1.5367,0.1276,1088.09,-8.0125,9.4,406,43.198,0.8501,0.778,45.744,5,2,0,0.9753,0,5,0,981.73
1089.38,1945.2,1.7856,0.1798,1631.79,-16.1121,9.56,426,44.553,0.6407,0.8591,52.266,0,6,0,0.9962,0,6,0,1704.54
3226.99,4483.45,1.3894,0.296,4634.3,3.3647,1.63,43,26.405,1.4278,0.8599,20.996,4,12,1,1.1081,1,4,2,5059.78
4322.51,5043.93,1.1669,0.1452,4669.35,-7.4263,14.04,287,20.44,2.0475,0.7621,16.431,4,10,1,1.0547,0,5,0,5638.71
702.49,1131.03,1.61,0.2224,983.22,-13.0685,17.21,490,28.465,0.721,0.7042,21.999,2,4,0,0.9972,1,0,0,978.88
3803.68,7467.05,1.9631,0.1866,8418.64,12.7439,13.43,278,20.701,0.6257,0.7838,26.127,2,7,0,1.0062,1,2,0,6329.93
2035.93,3018.45,1.4826,0.1142,2417.87,-19.897,31.5,403,12.795,1.3798,0.9652,13.388,6,6,0,0.9926,0,8,0,2594.61
2653.38,3998.94,1.5071,0.1976,3925.83,-1.8283,16.24,274,16.872,0.4087,0.8682,12.748,0,8,0,1.0113,0,4,0,3327.54
4679.87,9236.03,1.9736,0.2404,8995.69,-2.6022,17.73,220,12.406,1.1312,0.7501,10.326,5,5,0,0.9799,0,4,1,7779.41
1993.87,3470.17,1.7404,0.2026,3707.73,6.846,32.04,455,14.202,0.9833,0.7667,16.125,5,6,0,1.0181,0,7,1,2868.17
2594.02,4568.83,1.7613,0.2744,4366.71,-4.424,50.83,284,5.587,0.8963,0.9512,4.008,3,9,0,0.9524,1,1,1,3926.48
561.57,914.4,1.6283,0.1578,919.06,0.5087,6.62,145,21.897,0.6574,0.824,24.861,6,11,1,1.0722,0,6,2,839.91
867.19,1715.67,1.9784,0.1172,1995.98,16.338,5.43,68,12.529,0.348,0.6736,15.622,5,5,0,0.9559,0,8,0,1429.63
1663.66,2887.35,1.7355,0.2873,2504.23,-13.2687,6.05,139,22.97,1.6273,0.5268,16.856,6,9,0,0.9807,0,6,2,2548.21
625.34,1194.88,1.9108,0.1756,1006.33,-15.7797,0.23,9,39.818,1.3698,0.9071,32.326,5,3,1,1.0835,0,4,0,1010.32
3341.19,5828.61,1.7445,0.2153,6403.91,9.8703,4.79,110,22.967,0.9715,0.7258,16.11,4,9,0,0.981,0,5,1,4892.41
2418.79,4292.99,1.7748,0.2584,4710.1,9.7161,0.75,36,47.776,1.1216,0.9523,36.569,0,2,0,0.9647,1,3,0,3643.35
2966.65,4143.97,1.3968,0.1649,4839.57,16.7858,9.7,80,8.244,0.9274,0.9195,8.823,5,8,0,0.9662,0,6,2,4025.31
1285.91,1810.51,1.408,0.2432,2160.41,19.3263,2.23,95,42.663,1.6341,0.8247,31.011,2,1,1,1.0781,0,0,2,2152.37
1831.69,3325.51,1.8155,0.1271,3171.72,-4.6246,4.1,54,13.165,0.9054,0.6894,12.579,4,9,0,0.9537,1,3,0,2840.12
3487.21,4889.77,1.4022,0.1583,4650.03,-4.9029,2.8,131,46.763,0.9843,0.8632,46.858,1,7,0,1.0194,0,2,2,5413.53
4843.86,7887.53,1.6284,0.1289,9164.22,16.1863,18.3,222,12.13,1.0764,0.6872,15.09,6,10,1,1.0799,0,3,1,6733.3
726.88,989.97,1.3619,0.2622,1132.8,14.4285,10.19,383,37.601,0.8249,0.9597,37.021,5,1,1,1.0229,0,0,0,1043.36
4506.73,8312.37,1.8444,0.1445,7898.22,-4.9824,15.33,62,4.044,0.9547,0.8917,3.176,2,11,1,1.0383,0,1,1,6956.79
3095.97,3851.15,1.2439,0.2435,3198.45,-16.9481,14.85,473,31.861,0.9363,0.782,27.833,5,1,1,1.0812,1,8,1,4026.51
3037.64,5634.91,1.855,0.2887,5817.98,3.249,0.94,11,11.715,0.7099,0.637,12.925,1,8,0,0.987,1,6,2,4755.96
2751.25,4573.46,1.6623,0.2056,4150.33,-9.252,4.29,145,33.838,0.621,0.836,25.963,4,9,0,0.9935,0,5,0,3878.78
812.27,1063.16,1.3089,0.208,1236.92,16.3438,8.18,263,32.156,0.9059,0.7233,26.98,3,2,0,1.0044,0,1,1,1101.65
904.45,1456.82,1.6107,0.1922,1635.2,12.2447,0.67,31,46.261,0.8595,0.8792,60.022,6,3,1,1.056,0,0,1,1537.92
3204.1,4454.1,1.3901,0.1652,5168.49,16.0389,14.73,467,31.707,1.6976,0.8797,22.3,0,2,0,0.9775,0,1,0,4059.9
2034.31,2898.79,1.4249,0.1951,2412.85,-16.7634,2.29,48,21.004,0.6181,0.9234,16.621,0,1,1,1.0664,1,6,2,2844.27
4627.71,6704.62,1.4488,0.2206,7682.45,14.5845,34.24,359,10.485,0.7566,0.652,12.647,3,2,0,0.951,1,1,1,5697.2
2329.66,2804.49,1.2038,0.2972,2908.91,3.7234,13.43,446,33.215,1.0967,0.7255,25.271,0,8,0,0.9677,0,2,0,2851.51
1144.77,2275.87,1.9881,0.2876,2016.81,-11.3829,68.64,460,6.702,1.2203,0.713,4.827,5,2,0,0.9864,0,7,0,1899.77
3716.23,4373.28,1.1768,0.2724,4025.63,-7.9495,4.47,186,41.597,0.9328,0.5116,32.146,5,9,0,1.0101,0,6,1,4991.9
1820.09,3118.04,1.7131,0.2778,3063.95,-1.7346,26.07,342,13.119,1.5057,0.8718,14.643,0,1,1,1.0975,0,8,1,2656.96
2864.62,4198.22,1.4655,0.1936,4412.57,5.1058,16.86,450,26.684,0.9491,0.7437,34.579,6,6,0,1.0043,0,3,1,3617.85
3640.25,6185.18,1.6991,0.2315,5523.93,-10.6909,3.24,98,30.201,0.6478,0.7728,31.844,1,6,0,0.9686,0,6,2,5307.23
4551.19,6612.02,1.4528,0.279,5837.2,-11.7183,8.85,166,18.762,0.9806,0.8774,14.533,0,6,0,1.0179,0,0,2,6684.76
4064.86,7002.49,1.7227,0.1786,8100.93,15.6864,9.1,305,33.53,1.4515,0.8892,27.168,1,7,0,0.9511,1,1,0,5975.93
3543.62,6271.69,1.7699,0.2924,7137.73,13.8089,15.99,212,13.261,1.6261,0.8238,13.56,0,1,1,1.0668,0,6,0,5354.47
3558.35,6180.75,1.737,0.1832,6840.3,10.6711,73.43,198,2.697,1.6036,0.8877,3.046,5,9,0,0.9515,0,1,1,5328.01
4756.66,5930.93,1.2469,0.2202,6549.86,10.4356,5.1,245,48.004,1.1017,0.725,52.696,0,11,1,1.0482,1,5,0,6283.72
1831.21,3128.36,1.7084,0.242,3461.19,10.639,9.17,153,16.682,1.1403,0.668,17.43,2,5,0,1.0134,0,9,2,2676.05
505.0,700.94,1.388,0.2901,819.85,16.964,11.29,406,35.96,1.343,0.8139,46.451,6,8,0,0.9693,0,8,0,694.07
1723.8,2024.57,1.1745,0.1489,2302.92,13.7488,3.67,95,25.869,0.443,0.9286,21.182,6,2,0,0.9664,0,4,0,2011.14
1480.51,2224.63,1.5026,0.2492,2125.47,-4.457,1.84,62,33.781,0.6985,0.819,27.151,6,5,0,0.9687,0,9,1,2112.74
3478.26,5281.77,1.5185,0.2042,5221.14,-1.1479,29.99,193,6.436,1.1611,0.9225,7.822,3,7,0,1.0062,1,6,1,4479.26
3351.7,5185.41,1.5471,0.1537,5402.29,4.1825,15.97,422,26.424,0.6108,0.9027,23.107,2,3,1,1.1009,1,0,2,4390.53
3170.58,5545.66,1.7491,0.2553,5491.53,-0.976,15.88,321,20.219,1.7784,0.8862,18.187,0,12,1,1.1158,0,7,0,4839.19
573.1,809.51,1.4125,0.2104,743.75,-8.1225,15.47,358,23.141,1.7053,0.8403,23.816,1,7,0,1.0101,0,8,0,688.95
3779.5,5359.29,1.418,0.2322,6133.49,14.446,6.23,301,48.344,0.7626,0.5812,44.9,0,7,0,0.9723,0,4,0,5026.86
1955.89,2349.94,1.2015,0.1646,2635.17,12.138,51.84,398,7.678,0.6356,0.841,6.7,6,11,1,1.0394,0,5,1,2419.82
3492.75,6055.73,1.7338,0.1963,5788.93,-4.4056,7.14,271,37.98,1.2399,0.9027,47.487,4,10,1,1.0834,0,7,2,5353.04
3004.6,4905.47,1.6327,0.2235,4149.37,-15.4133,21.82,375,17.187,0.5281,0.8145,13.364,4,2,0,0.9894,0,3,0,4078.36
2042.29,2955.22,1.447,0.181,2369.93,-19.8052,5.84,89,15.228,1.0724,0.8616,14.353,4,8,0,0.9924,1,1,0,2556.33
1105.59,1934.14,1.7494,0.1397,1618.83,-16.3022,22.92,327,14.268,4.117,0.5559,10.013,4,12,1,1.1031,0,9,0,1627.75
924.89,1486.06,1.6068,0.2923,1280.83,-13.8103,14.98,271,18.09,0.604,0.9206,21.427,6,9,0,0.9831,0,7,0,1246.64
4241.83,6570.0,1.5489,0.2023,6984.67,6.3116,4.54,84,18.499,0.6763,0.6772,14.818,0,6,0,1.0107,0,1,2,5733.52
4632.79,7341.24,1.5846,0.2468,6517.88,-11.2155,20.61,294,14.267,0.7344,0.6766,16.603,4,6,0,0.986,0,4,2,6349.94
3424.05,5789.71,1.6909,0.1822,6101.95,5.393,11.69,394,33.707,0.6383,0.5699,26.6,3,8,0,0.9913,0,5,2,5014.71
965.45,1651.89,1.711,0.171,1538.46,-6.8671,141.09,471,3.338,0.6547,0.8827,3.172,0,5,0,0.9876,0,4,1,1359.78
2309.12,3222.64,1.3956,0.1814,3731.89,15.8021,2.03,35,17.282,2.362,0.9409,19.649,2,1,1,1.0328,0,5,0,3682.92
3780.23,4799.5,1.2696,0.1818,4740.13,-1.2369,1.15,17,14.73,1.0319,0.8581,12.704,0,10,1,1.0658,0,5,0,5524.23
4009.19,5144.35,1.2831,0.2088,5500.03,6.914,10.74,406,37.819,1.5757,0.9154,33.597,1,9,0,1.0119,1,2,0,4610.57
1031.98,1747.65,1.6935,0.2087,1720.35,-1.5621,9.29,76,8.178,1.8216,0.8559,8.999,6,3,1,1.0974,0,2,0,1488.05
500.14,946.23,1.8919,0.1994,1102.38,16.5016,1.02,48,47.094,0.4057,0.7943,38.269,6,7,0,0.9575,0,8,2,790.58
3704.62,5549.78,1.4981,0.127,5965.82,7.4964,52.48,491,9.355,0.6807,0.8919,11.891,3,6,0,0.9967,0,2,1,4790.41
2104.68,2723.65,1.2941,0.1992,2878.53,5.6863,25.98,497,19.131,0.6354,0.7227,15.559,0,11,1,1.1121,0,2,1,2889.03
1645.17,2949.97,1.7931,0.1338,3058.88,3.692,39.41,425,10.785,0.2682,0.9251,12.403,2,4,0,0.9568,0,1,0,2495.44
558.04,1036.62,1.8576,0.1252,1239.22,19.5445,23.79,358,15.048,1.2374,0.6977,17.78,1,7,0,0.9543,0,6,2,865.56
2931.35,5565.15,1.8985,0.2865,5976.43,7.3903,6.14,235,38.29,1.164,0.9514,35.404,5,9,0,0.9988,0,9,1,4753.83
4330.18,7213.24,1.6658,0.221,7946.51,10.1656,1.77,43,24.344,1.9371,0.8115,19.323,1,4,0,0.9778,1,9,1,6051.82
4809.34,9049.35,1.8816,0.2319,7535.26,-16.7315,12.05,108,8.966,1.2675,0.8038,7.169,2,11,1,1.0664,1,3,0,7798.25
3045.85,3542.64,1.1631,0.1804,3987.91,12.5689,38.96,128,3.285,0.2715,0.9427,4.242,6,6,0,0.9649,0,0,1,3502.73
2815.08,3493.93,1.2412,0.2818,3629.1,3.8687,0.49,6,12.266,0.704,0.7483,13.925,5,3,1,1.0669,0,5,0,4016.97
882.75,1084.63,1.2287,0.2276,1013.77,-6.5335,6.4,303,47.335,0.7299,0.8577,45.916,2,12,1,1.0777,0,4,2,1236.1
2969.93,5214.34,1.7557,0.2538,5384.73,3.2676,2.62,111,42.421,1.2913,0.788,36.245,2,3,1,1.0366,0,1,0,4742.21
2209.91,2672.1,1.2091,0.1737,2806.29,5.022,9.39,212,22.569,0.2654,0.8936,16.054,6,7,0,0.951,0,5,1,2541.39
3232.11,5080.58,1.5719,0.292,4593.23,-9.5924,16.21,399,24.618,1.3126,0.8886,27.136,2,9,0,0.9757,0,0,0,4212.78
2249.27,3490.42,1.5518,0.2641,3402.55,-2.5174,6.72,303,45.069,1.483,0.935,57.425,6,5,0,1.0003,0,2,0,3175.89
1581.35,2236.18,1.4141,0.2708,2434.17,8.8539,15.38,461,29.976,0.8824,0.9307,22.905,4,3,1,1.0365,0,3,0,2017.63
927.34,1752.54,1.8898,0.1344,1560.35,-10.9661,9.65,426,44.158,0.6707,0.4413,50.9,3,6,0,0.9675,1,2,0,1455.84
1917.13,2482.43,1.2949,0.1542,2816.2,13.445,12.19,306,25.1,1.8023,0.7856,19.878,2,8,0,0.9571,1,5,0,2228.91
934.9,1355.23,1.4496,0.1571,1126.21,-16.8989,33.5,362,10.805,0.5007,0.8461,12.698,4,11,1,1.0949,0,3,0,1129.91
1296.04,2343.29,1.808,0.1542,2419.42,3.2487,1.78,65,36.57,1.7733,0.9111,33.73,0,12,1,1.0827,0,0,1,2094.64
4943.01,5812.29,1.1759,0.2711,5532.57,-4.8125,1.12,30,26.793,1.5751,0.9361,30.202,1,4,0,0.9743,0,4,0,6630.15
2498.47,4302.38,1.722,0.1064,3533.65,-17.8675,8.71,294,33.754,1.3236,0.903,42.387,6,7,0,0.9584,0,4,1,3757.93
2893.42,5335.29,1.8439,0.1152,5921.08,10.9795,30.33,264,8.704,2.4804,0.8385,9.332,6,7,0,1.0124,0,8,0,4463.26
4431.28,8607.45,1.9424,0.1548,8767.69,1.8617,9.04,296,32.732,1.0085,0.8774,40.995,0,5,0,0.9727,0,7,2,7144.78
4980.06,9436.48,1.8949,0.14,10249.24,8.613,16.12,318,19.731,1.3641,0.9287,16.594,0,10,1,1.0683,0,7,0,8353.52
3122.22,4438.16,1.4215,0.1464,4225.34,-4.7951,0.75,13,17.268,0.9763,0.8277,22.222,5,2,0,0.9691,0,4,1,4031.49
4156.13,6851.01,1.6484,0.2596,7836.51,14.3848,1.68,57,33.902,0.8516,0.5218,41.487,4,4,0,1.0108,1,7,1,5971.35
1971.23,2396.43,1.2157,0.2126,1997.38,-16.6517,15.22,457,30.02,1.3026,0.8038,22.951,4,12,1,1.0877,0,9,2,2656.28
1875.85,2568.39,1.3692,0.1012,2294.45,-10.6659,15.09,495,32.806,0.8593,0.8747,31.104,2,5,0,0.9677,1,6,0,2157.22
2312.17,2844.17,1.2301,0.1859,3179.33,11.7841,7.1,343,48.301,1.0318,0.7329,60.677,2,3,1,1.0308,0,0,2,3364.35
3526.28,4999.95,1.4179,0.1816,5909.3,18.1872,6.82,241,35.359,1.0346,0.8892,26.408,4,4,0,0.9776,0,6,0,4657.36
3569.86,6761.0,1.8939,0.1228,7697.92,13.8578,10.86,352,32.404,0.8168,0.6392,31.505,3,12,1,1.0701,0,7,0,5523.31
1918.58,2772.52,1.4451,0.2352,2474.04,-10.7656,7.95,247,31.064,1.4439,0.7821,35.232,5,12,1,1.0741,0,2,1,2904.01
1099.44,1789.47,1.6276,0.2404,1681.06,-6.0585,4.72,97,20.537,0.4125,0.76,14.788,5,5,0,0.9753,1,8,2,1479.05
3345.78,5080.15,1.5184,0.2442,5619.65,10.6198,11.09,467,42.12,0.7064,0.9002,48.51,2,1,1,1.0227,0,7,2,4997.72
1077.47,1659.38,1.5401,0.2457,1955.6,17.8509,22.73,447,19.666,0.6146,0.8801,18.028,5,3,1,1.0271,0,1,1,1419.63
3103.22,6126.17,1.9741,0.1,5609.73,-8.4301,11.64,411,35.312,1.166,0.8858,30.002,0,9,0,1.0124,1,5,1,5186.42
3620.4,5074.83,1.4017,0.2908,4844.11,-4.5463,25.19,387,15.364,0.8879,0.9753,16.064,2,9,0,0.9751,0,3,2,4422.75
3652.75,6148.41,1.6832,0.2628,4974.98,-19.0851,19.54,161,8.24,0.4919,0.8544,8.459,2,9,0,0.9941,0,2,1,5043.3
3890.62,5863.38,1.5071,0.2808,5873.7,0.1761,52.59,387,7.358,1.265,0.8236,9.009,3,9,0,0.9849,0,5,0,5147.77
4427.87,5322.18,1.202,0.1031,4445.43,-16.4735,7.67,246,32.093,1.1205,0.8077,35.483,4,9,0,0.9959,0,9,2,5239.44
2749.82,4306.02,1.5659,0.2868,3592.24,-16.5763,19.04,325,17.07,1.0184,0.7902,16.27,3,4,0,0.9935,1,8,2,3692.9
3786.12,6971.54,1.8413,0.262,7700.25,10.4526,30.46,441,14.477,1.4775,0.5375,15.782,6,7,0,0.9934,0,1,1,5915.05
3286.28,4055.07,1.2339,0.2674,3801.9,-6.2432,11.36,341,30.011,1.2982,0.9009,34.515,2,1,1,1.0991,0,9,0,4724.76
1339.88,1620.12,1.2092,0.1187,1902.44,17.4256,1.33,3,2.258,0.89,0.9181,2.85,3,5,0,0.9705,1,9,2,1751.22
615.6,788.33,1.2806,0.2478,856.47,8.6433,23.34,305,13.065,1.2314,0.6446,14.666,5,11,1,1.0736,0,9,2,897.42
1780.44,3204.32,1.7997,0.292,2941.26,-8.2095,14.7,260,17.687,1.9833,0.5638,18.152,2,2,0,1.0086,1,4,0,2752.28
2493.65,4402.28,1.7654,0.2357,4722.56,7.2753,9.24,330,35.71,0.9262,0.761,32.989,3,10,1,1.1159,0,5,1,3840.12
3276.98,5342.34,1.6303,0.2141,6123.6,14.624,1.59,44,27.705,1.8649,0.9388,34.213,1,4,0,1.0103,1,3,1,4569.32
4324.82,6694.78,1.548,0.2891,6523.5,-2.5585,9.73,418,42.943,2.5795,0.6617,50.481,1,9,0,0.9616,0,6,1,5974.13
1383.11,2634.92,1.9051,0.1886,2700.03,2.4709,12.08,210,17.391,1.1794,0.8476,12.979,2,5,0,0.9888,0,1,1,2280.34
1064.97,1918.76,1.8017,0.2199,1701.93,-11.3005,15.65,243,15.526,0.6049,0.7983,17.384,3,2,0,0.9576,0,6,0,1587.5
4835.66,8898.34,1.8402,0.1953,8550.27,-3.9117,76.9,202,2.627,0.8619,0.7389,2.688,2,1,1,1.0913,0,1,0,7562.13
986.2,1815.86,1.8413,0.2866,1873.28,3.162,4.24,202,47.634,1.0848,0.9366,36.306,3,2,0,1.0179,0,0,2,1531.78
2653.21,4500.67,1.6963,0.1152,4708.56,4.6191,14.55,372,25.573,1.0101,0.8956,26.57,4,10,1,1.0918,1,4,2,3816.11
3135.04,4825.8,1.5393,0.2002,5250.54,8.8014,1.01,26,25.624,1.0666,0.6959,20.896,3,1,1,1.0384,0,1,0,4842.35
2936.18,5534.64,1.885,0.2374,6547.15,18.2941,8.32,385,46.248,1.8358,0.8794,52.024,3,3,1,1.0637,0,7,2,4853.03
887.14,1718.49,1.9371,0.2584,1951.2,13.5415,28.74,437,15.206,0.6537,0.6745,13.185,6,11,1,1.0214,0,7,0,1471.36
756.62,885.42,1.1702,0.2166,1009.95,14.0635,28.6,494,17.273,1.2021,0.6905,13.649,2,8,0,0.997,0,0,1,957.38
974.68,1163.59,1.1938,0.2818,1190.36,2.3005,3.53,117,33.161,1.5851,0.8052,24.844,3,12,1,1.0281,1,3,0,1314.98
3135.14,6160.35,1.9649,0.2884,5283.54,-14.2331,11.53,455,39.474,0.8822,0.6327,39.256,2,7,0,0.9632,0,8,0,5125.15
2949.55,4086.86,1.3856,0.1129,4308.35,5.4197,6.38,225,35.266,0.5987,0.7643,28.911,2,1,1,1.1104,1,4,2,4058.33
1551.83,2936.63,1.8924,0.1805,2826.52,-3.7497,9.05,359,39.647,0.9024,0.8891,48.095,0,10,1,1.0375,1,9,0,2588.95
3369.98,4989.18,1.4805,0.1047,4054.89,-18.7264,16.0,467,29.18,0.5941,0.8243,20.479,6,3,1,1.0725,0,5,1,4267.29
4190.3,5243.05,1.2512,0.1659,4603.1,-12.2059,10.86,470,43.278,0.7024,0.6869,52.202,2,7,0,0.989,0,2,1,4894.82
687.11,837.15,1.2184,0.2074,923.91,10.363,16.53,462,27.955,1.3374,0.7546,28.309,3,5,0,0.9643,0,4,2,907.09
2741.58,3517.54,1.283,0.2822,3701.87,5.2402,35.22,431,12.238,1.1413,0.8614,15.337,6,6,0,0.9641,0,0,2,3449.85
3601.9,4907.26,1.3624,0.2693,5846.37,19.1373,7.41,204,27.543,1.4276,0.7241,22.662,1,5,0,0.9939,0,7,0,4951.28
1635.4,2559.8,1.5652,0.1255,2993.37,16.9378,6.85,246,35.934,1.2737,0.9378,27.359,4,8,0,0.9782,0,5,2,2459.68
1884.97,3291.67,1.7463,0.1186,3415.78,3.7704,14.47,478,33.025,0.9021,0.7174,35.501,3,1,1,1.0538,0,1,1,2720.24
3261.37,6485.04,1.9884,0.2179,5589.95,-13.8023,3.72,48,12.908,0.6035,0.9684,14.509,5,7,0,0.9769,0,3,2,5426.07
4540.71,6925.86,1.5253,0.2064,6472.48,-6.5462,121.15,365,3.013,1.1757,0.7181,2.783,6,9,0,0.9906,0,3,2,5762.77
4144.66,6591.9,1.5905,0.1533,5887.92,-10.6796,18.85,252,13.372,0.7655,0.8335,9.47,6,9,0,0.9919,1,8,1,5478.51
3124.09,4978.37,1.5935,0.2799,4919.65,-1.1793,1.56,77,49.218,0.9327,0.8943,46.471,3,3,1,1.1186,1,8,0,4976.8
3786.0,6089.85,1.6085,0.2855,6822.03,12.0229,25.5,256,10.039,0.6995,0.9159,8.435,3,4,0,1.0151,0,4,0,5193.04
2141.7,3405.48,1.5901,0.1805,3843.89,12.8739,5.01,119,23.754,1.5714,0.9239,21.58,0,4,0,0.9642,0,2,2,3224.95
3384.34,3917.24,1.1575,0.2781,3412.8,-12.8774,14.68,474,32.279,0.3261,0.889,32.41,1,8,0,0.9843,1,0,1,3892.0
2597.82,2991.3,1.1515,0.1768,3050.03,1.9635,9.43,416,44.094,1.2938,0.8921,49.447,3,12,1,1.1175,0,5,1,3383.8
1354.71,1670.38,1.233,0.2474,1788.47,7.0693,0.89,34,38.253,1.0774,0.8418,48.884,5,7,0,1.0037,0,7,1,1969.9
3657.82,4522.25,1.2363,0.1952,4335.27,-4.1347,9.6,437,45.539,1.558,0.7075,35.812,2,8,0,0.9635,1,0,0,4206.5
3004.09,5254.64,1.7492,0.1245,6106.81,16.2175,10.16,311,30.615,0.5427,0.9058,33.919,1,5,0,0.9658,0,0,1,4571.84
2113.8,2799.04,1.3242,0.2856,2641.2,-5.6392,3.27,142,43.401,0.9772,0.9413,36.453,1,3,1,1.0548,0,6,1,3320.2
4601.03,8790.29,1.9105,0.1908,8755.61,-0.3946,14.07,196,13.928,0.8074,0.9104,11.594,3,9,0,1.0013,0,6,0,7406.84
594.2,1152.35,1.9393,0.2469,1192.37,3.4734,21.9,484,22.098,0.924,0.9313,23.868,6,9,0,0.9659,0,1,1,958.88
1920.98,3802.6,1.9795,0.1734,3692.1,-2.9059,6.12,259,42.345,1.0089,0.8874,49.357,2,10,1,1.0902,0,2,0,3186.04
755.97,1472.79,1.9482,0.1038,1745.92,18.5454,21.53,365,16.953,0.7868,0.9472,21.812,1,10,1,1.0241,0,1,2,1303.01
3949.37,5454.5,1.3811,0.1201,6022.78,10.4186,1.9,83,43.69,0.9473,0.5321,50.737,6,2,0,1.0188,0,5,2,6191.66
3659.48,5794.1,1.5833,0.1992,6556.8,13.1633,10.16,191,18.793,1.858,0.8236,14.929,4,8,0,0.9954,0,7,2,5349.77
1991.08,2586.69,1.2991,0.238,2848.08,10.1052,25.84,486,18.806,2.0619,0.9839,15.708,2,12,1,1.0909,0,7,2,2906.52
3540.48,6497.77,1.8353,0.1669,6726.77,3.5243,1.3,21,16.143,1.1268,0.8149,18.674,1,3,1,1.071,0,0,2,5640.27
2281.72,4347.05,1.9052,0.2391,3526.61,-18.8734,0.83,23,27.8,2.0818,0.9147,28.25,1,12,1,1.0217,0,8,0,3529.62
3903.14,7312.91,1.8736,0.2397,8087.33,10.5897,58.71,430,7.324,0.4858,0.5099,6.425,2,9,0,0.9627,0,7,0,5996.22
2543.83,3862.45,1.5184,0.2408,4036.56,4.5078,26.49,74,2.794,1.4954,0.8711,2.746,0,2,0,0.9617,0,8,0,3435.59
2355.26,4227.39,1.7949,0.1985,3518.43,-16.7707,8.12,365,44.973,1.1121,0.9418,56.169,2,12,1,1.0296,1,8,1,3557.07
4706.28,5802.58,1.2329,0.283,4917.29,-15.2567,2.86,133,46.518,0.8307,0.7443,53.652,4,9,0,1.0176,0,5,2,6597.11
1628.96,1929.02,1.1842,0.1978,1914.51,-0.7523,86.64,410,4.732,1.3587,0.6835,4.592,0,2,0,0.978,1,2,1,1873.3
1042.01,1865.46,1.7903,0.1901,2128.75,14.1135,14.07,393,27.935,1.0814,0.9936,35.99,3,7,0,0.9647,1,0,1,1573.52
